mandt,spras,dimid,txdim,operation_flag,is_deleted,recordstamp
100,D,CONDUC,Leifähigkeit,L,False,2022-01-31 20:43:45.861987+00:00
200,D,CONDUC,Leifähigkeit,L,False,2022-01-31 20:43:45.861987+00:00
250,D,CONDUC,Leifähigkeit,L,False,2022-01-31 20:43:45.861987+00:00
000,E,MASSBD,Mass Coverage,L,False,2022-01-31 20:43:45.861987+00:00
001,E,MASSBD,Mass Coverage,L,False,2022-01-31 20:43:45.861987+00:00
050,E,MASSBD,Mass Coverage,L,False,2022-01-31 20:43:45.861987+00:00
100,E,MASSBD,Mass Coverage,L,False,2022-01-31 20:43:45.861987+00:00
200,E,MASSBD,Mass Coverage,L,False,2022-01-31 20:43:45.861987+00:00
250,E,MASSBD,Mass Coverage,L,False,2022-01-31 20:43:45.861987+00:00
000,E,MOLQU,Mole quantity,L,False,2022-01-31 20:43:45.861987+00:00
001,E,MOLQU,Mole quantity,L,False,2022-01-31 20:43:45.861987+00:00
050,E,MOLQU,Mole quantity,L,False,2022-01-31 20:43:45.861987+00:00
100,E,MOLQU,Mole quantity,L,False,2022-01-31 20:43:45.861987+00:00
200,E,MOLQU,Mole quantity,L,False,2022-01-31 20:43:45.861987+00:00
250,E,MOLQU,Mole quantity,L,False,2022-01-31 20:43:45.861987+00:00
000,D,ACCEL,Beschleunigung,L,False,2022-01-31 20:43:45.861987+00:00
001,D,ACCEL,Beschleunigung,L,False,2022-01-31 20:43:45.861987+00:00
050,D,ACCEL,Beschleunigung,L,False,2022-01-31 20:43:45.861987+00:00
100,D,ACCEL,Beschleunigung,L,False,2022-01-31 20:43:45.861987+00:00
200,D,ACCEL,Beschleunigung,L,False,2022-01-31 20:43:45.861987+00:00
250,D,ACCEL,Beschleunigung,L,False,2022-01-31 20:43:45.861987+00:00
000,E,MASFLO,Mass Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
001,E,MASFLO,Mass Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
050,E,MASFLO,Mass Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
100,E,MASFLO,Mass Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
200,E,MASFLO,Mass Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
250,E,MASFLO,Mass Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
000,D,MOENER,Molare Energie,L,False,2022-01-31 20:43:45.861987+00:00
001,D,MOENER,Molare Energie,L,False,2022-01-31 20:43:45.861987+00:00
050,D,MOENER,Molare Energie,L,False,2022-01-31 20:43:45.861987+00:00
100,D,MOENER,Molare Energie,L,False,2022-01-31 20:43:45.861987+00:00
200,D,MOENER,Molare Energie,L,False,2022-01-31 20:43:45.861987+00:00
250,D,MOENER,Molare Energie,L,False,2022-01-31 20:43:45.861987+00:00
000,D,PERMEA,Permeabilität,L,False,2022-01-31 20:43:45.861987+00:00
001,D,PERMEA,Permeabilität,L,False,2022-01-31 20:43:45.861987+00:00
050,D,PERMEA,Permeabilität,L,False,2022-01-31 20:43:45.861987+00:00
100,D,PERMEA,Permeabilität,L,False,2022-01-31 20:43:45.861987+00:00
200,D,PERMEA,Permeabilität,L,False,2022-01-31 20:43:45.861987+00:00
250,D,PERMEA,Permeabilität,L,False,2022-01-31 20:43:45.861987+00:00
000,D,AAAADL,(dimensionslos),L,False,2022-01-31 20:43:45.861987+00:00
001,D,AAAADL,(dimensionslos),L,False,2022-01-31 20:43:45.861987+00:00
050,D,AAAADL,(dimensionslos),L,False,2022-01-31 20:43:45.861987+00:00
100,D,AAAADL,(dimensionslos),L,False,2022-01-31 20:43:45.861987+00:00
200,D,AAAADL,(dimensionslos),L,False,2022-01-31 20:43:45.861987+00:00
250,D,AAAADL,(dimensionslos),L,False,2022-01-31 20:43:45.861987+00:00
000,E,AAAADL,(no dimensions),L,False,2022-01-31 20:43:45.861987+00:00
001,E,AAAADL,(no dimensions),L,False,2022-01-31 20:43:45.861987+00:00
050,E,AAAADL,(no dimensions),L,False,2022-01-31 20:43:45.861987+00:00
100,E,AAAADL,(no dimensions),L,False,2022-01-31 20:43:45.861987+00:00
200,E,AAAADL,(no dimensions),L,False,2022-01-31 20:43:45.861987+00:00
250,E,AAAADL,(no dimensions),L,False,2022-01-31 20:43:45.861987+00:00
000,D,SPEED,Geschwindigkeit,L,False,2022-01-31 20:43:45.861987+00:00
001,D,SPEED,Geschwindigkeit,L,False,2022-01-31 20:43:45.861987+00:00
050,D,SPEED,Geschwindigkeit,L,False,2022-01-31 20:43:45.861987+00:00
100,D,SPEED,Geschwindigkeit,L,False,2022-01-31 20:43:45.861987+00:00
200,D,SPEED,Geschwindigkeit,L,False,2022-01-31 20:43:45.861987+00:00
250,D,SPEED,Geschwindigkeit,L,False,2022-01-31 20:43:45.861987+00:00
000,E,HYDROL,Hydrolysis Rate,L,False,2022-01-31 20:43:45.861987+00:00
001,E,HYDROL,Hydrolysis Rate,L,False,2022-01-31 20:43:45.861987+00:00
050,E,HYDROL,Hydrolysis Rate,L,False,2022-01-31 20:43:45.861987+00:00
100,E,HYDROL,Hydrolysis Rate,L,False,2022-01-31 20:43:45.861987+00:00
200,E,HYDROL,Hydrolysis Rate,L,False,2022-01-31 20:43:45.861987+00:00
250,E,HYDROL,Hydrolysis Rate,L,False,2022-01-31 20:43:45.861987+00:00
000,D,SURINV,Inverse Fläche,L,False,2022-01-31 20:43:45.861987+00:00
001,D,SURINV,Inverse Fläche,L,False,2022-01-31 20:43:45.861987+00:00
050,D,SURINV,Inverse Fläche,L,False,2022-01-31 20:43:45.861987+00:00
100,D,SURINV,Inverse Fläche,L,False,2022-01-31 20:43:45.861987+00:00
200,D,SURINV,Inverse Fläche,L,False,2022-01-31 20:43:45.861987+00:00
250,D,SURINV,Inverse Fläche,L,False,2022-01-31 20:43:45.861987+00:00
000,E,MPROPO,Mass Proportion,L,False,2022-01-31 20:43:45.861987+00:00
001,E,MPROPO,Mass Proportion,L,False,2022-01-31 20:43:45.861987+00:00
050,E,MPROPO,Mass Proportion,L,False,2022-01-31 20:43:45.861987+00:00
100,E,MPROPO,Mass Proportion,L,False,2022-01-31 20:43:45.861987+00:00
200,E,MPROPO,Mass Proportion,L,False,2022-01-31 20:43:45.861987+00:00
250,E,MPROPO,Mass Proportion,L,False,2022-01-31 20:43:45.861987+00:00
000,E,MAPER,Mass per Energy,L,False,2022-01-31 20:43:45.861987+00:00
001,E,MAPER,Mass per Energy,L,False,2022-01-31 20:43:45.861987+00:00
050,E,MAPER,Mass per Energy,L,False,2022-01-31 20:43:45.861987+00:00
100,E,MAPER,Mass per Energy,L,False,2022-01-31 20:43:45.861987+00:00
200,E,MAPER,Mass per Energy,L,False,2022-01-31 20:43:45.861987+00:00
250,E,MAPER,Mass per Energy,L,False,2022-01-31 20:43:45.861987+00:00
000,D,MASSBD,Massenbedeckung,L,False,2022-01-31 20:43:45.861987+00:00
001,D,MASSBD,Massenbedeckung,L,False,2022-01-31 20:43:45.861987+00:00
050,D,MASSBD,Massenbedeckung,L,False,2022-01-31 20:43:45.861987+00:00
100,D,MASSBD,Massenbedeckung,L,False,2022-01-31 20:43:45.861987+00:00
200,D,MASSBD,Massenbedeckung,L,False,2022-01-31 20:43:45.861987+00:00
250,D,MASSBD,Massenbedeckung,L,False,2022-01-31 20:43:45.861987+00:00
000,E,SPENER,Specific energy,L,False,2022-01-31 20:43:45.861987+00:00
001,E,SPENER,Specific energy,L,False,2022-01-31 20:43:45.861987+00:00
050,E,SPENER,Specific energy,L,False,2022-01-31 20:43:45.861987+00:00
100,E,SPENER,Specific energy,L,False,2022-01-31 20:43:45.861987+00:00
200,E,SPENER,Specific energy,L,False,2022-01-31 20:43:45.861987+00:00
250,E,SPENER,Specific energy,L,False,2022-01-31 20:43:45.861987+00:00
000,E,SURFTE,Surface tension,L,False,2022-01-31 20:43:45.861987+00:00
001,E,SURFTE,Surface tension,L,False,2022-01-31 20:43:45.861987+00:00
050,E,SURFTE,Surface tension,L,False,2022-01-31 20:43:45.861987+00:00
100,E,SURFTE,Surface tension,L,False,2022-01-31 20:43:45.861987+00:00
200,E,SURFTE,Surface tension,L,False,2022-01-31 20:43:45.861987+00:00
250,E,SURFTE,Surface tension,L,False,2022-01-31 20:43:45.861987+00:00
000,E,RESIST,Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
001,E,RESIST,Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
050,E,RESIST,Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
100,E,RESIST,Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
200,E,RESIST,Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
250,E,RESIST,Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
000,E,ECURR,Electric Current,L,False,2022-01-31 20:43:45.861987+00:00
001,E,ECURR,Electric Current,L,False,2022-01-31 20:43:45.861987+00:00
050,E,ECURR,Electric Current,L,False,2022-01-31 20:43:45.861987+00:00
100,E,ECURR,Electric Current,L,False,2022-01-31 20:43:45.861987+00:00
200,E,ECURR,Electric Current,L,False,2022-01-31 20:43:45.861987+00:00
250,E,ECURR,Electric Current,L,False,2022-01-31 20:43:45.861987+00:00
000,D,VOLTAG,Elektr. Spannung,L,False,2022-01-31 20:43:45.861987+00:00
001,D,VOLTAG,Elektr. Spannung,L,False,2022-01-31 20:43:45.861987+00:00
050,D,VOLTAG,Elektr. Spannung,L,False,2022-01-31 20:43:45.861987+00:00
100,D,VOLTAG,Elektr. Spannung,L,False,2022-01-31 20:43:45.861987+00:00
200,D,VOLTAG,Elektr. Spannung,L,False,2022-01-31 20:43:45.861987+00:00
250,D,VOLTAG,Elektr. Spannung,L,False,2022-01-31 20:43:45.861987+00:00
000,E,EVARA,Evaporation Rate,L,False,2022-01-31 20:43:45.861987+00:00
001,E,EVARA,Evaporation Rate,L,False,2022-01-31 20:43:45.861987+00:00
050,E,EVARA,Evaporation Rate,L,False,2022-01-31 20:43:45.861987+00:00
100,E,EVARA,Evaporation Rate,L,False,2022-01-31 20:43:45.861987+00:00
200,E,EVARA,Evaporation Rate,L,False,2022-01-31 20:43:45.861987+00:00
250,E,EVARA,Evaporation Rate,L,False,2022-01-31 20:43:45.861987+00:00
000,E,VISDYN,Dynamic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
001,E,VISDYN,Dynamic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
050,E,VISDYN,Dynamic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
100,E,VISDYN,Dynamic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
200,E,VISDYN,Dynamic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
250,E,VISDYN,Dynamic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
000,E,THCOND,Heat Conductivity,L,False,2022-01-31 20:43:45.861987+00:00
001,E,THCOND,Heat Conductivity,L,False,2022-01-31 20:43:45.861987+00:00
050,E,THCOND,Heat Conductivity,L,False,2022-01-31 20:43:45.861987+00:00
100,E,THCOND,Heat Conductivity,L,False,2022-01-31 20:43:45.861987+00:00
200,E,THCOND,Heat Conductivity,L,False,2022-01-31 20:43:45.861987+00:00
250,E,THCOND,Heat Conductivity,L,False,2022-01-31 20:43:45.861987+00:00
000,D,MAPER,Masse pro Energie,L,False,2022-01-31 20:43:45.861987+00:00
001,D,MAPER,Masse pro Energie,L,False,2022-01-31 20:43:45.861987+00:00
050,D,MAPER,Masse pro Energie,L,False,2022-01-31 20:43:45.861987+00:00
100,D,MAPER,Masse pro Energie,L,False,2022-01-31 20:43:45.861987+00:00
200,D,MAPER,Masse pro Energie,L,False,2022-01-31 20:43:45.861987+00:00
250,D,MAPER,Masse pro Energie,L,False,2022-01-31 20:43:45.861987+00:00
000,D,MPROPO,Massenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
001,D,MPROPO,Massenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
050,D,MPROPO,Massenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
100,D,MPROPO,Massenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
200,D,MPROPO,Massenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
250,D,MPROPO,Massenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
000,E,VPROPO,Volume proportion,L,False,2022-01-31 20:43:45.861987+00:00
001,E,VPROPO,Volume proportion,L,False,2022-01-31 20:43:45.861987+00:00
050,E,VPROPO,Volume proportion,L,False,2022-01-31 20:43:45.861987+00:00
100,E,VPROPO,Volume proportion,L,False,2022-01-31 20:43:45.861987+00:00
200,E,VPROPO,Volume proportion,L,False,2022-01-31 20:43:45.861987+00:00
250,E,VPROPO,Volume proportion,L,False,2022-01-31 20:43:45.861987+00:00
000,E,ACBAC,Acid/Base capacity,L,False,2022-01-31 20:43:45.861987+00:00
001,E,ACBAC,Acid/Base capacity,L,False,2022-01-31 20:43:45.861987+00:00
050,E,ACBAC,Acid/Base capacity,L,False,2022-01-31 20:43:45.861987+00:00
100,E,ACBAC,Acid/Base capacity,L,False,2022-01-31 20:43:45.861987+00:00
200,E,ACBAC,Acid/Base capacity,L,False,2022-01-31 20:43:45.861987+00:00
250,E,ACBAC,Acid/Base capacity,L,False,2022-01-31 20:43:45.861987+00:00
000,E,VOLTAG,Electrical Tension,L,False,2022-01-31 20:43:45.861987+00:00
001,E,VOLTAG,Electrical Tension,L,False,2022-01-31 20:43:45.861987+00:00
050,E,VOLTAG,Electrical Tension,L,False,2022-01-31 20:43:45.861987+00:00
100,E,VOLTAG,Electrical Tension,L,False,2022-01-31 20:43:45.861987+00:00
200,E,VOLTAG,Electrical Tension,L,False,2022-01-31 20:43:45.861987+00:00
250,E,VOLTAG,Electrical Tension,L,False,2022-01-31 20:43:45.861987+00:00
000,D,CAPACI,Elektr. Kapazität,L,False,2022-01-31 20:43:45.861987+00:00
001,D,CAPACI,Elektr. Kapazität,L,False,2022-01-31 20:43:45.861987+00:00
050,D,CAPACI,Elektr. Kapazität,L,False,2022-01-31 20:43:45.861987+00:00
100,D,CAPACI,Elektr. Kapazität,L,False,2022-01-31 20:43:45.861987+00:00
200,D,CAPACI,Elektr. Kapazität,L,False,2022-01-31 20:43:45.861987+00:00
250,D,CAPACI,Elektr. Kapazität,L,False,2022-01-31 20:43:45.861987+00:00
000,D,RESIST,Elektr. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
001,D,RESIST,Elektr. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
050,D,RESIST,Elektr. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
100,D,RESIST,Elektr. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
200,D,RESIST,Elektr. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
250,D,RESIST,Elektr. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
000,E,LIGHT,Luminous intensity,L,False,2022-01-31 20:43:45.861987+00:00
001,E,LIGHT,Luminous intensity,L,False,2022-01-31 20:43:45.861987+00:00
050,E,LIGHT,Luminous intensity,L,False,2022-01-31 20:43:45.861987+00:00
100,E,LIGHT,Luminous intensity,L,False,2022-01-31 20:43:45.861987+00:00
200,E,LIGHT,Luminous intensity,L,False,2022-01-31 20:43:45.861987+00:00
250,E,LIGHT,Luminous intensity,L,False,2022-01-31 20:43:45.861987+00:00
000,D,VPROPO,Volumenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
001,D,VPROPO,Volumenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
050,D,VPROPO,Volumenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
100,D,VPROPO,Volumenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
200,D,VPROPO,Volumenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
250,D,VPROPO,Volumenverhältnis,L,False,2022-01-31 20:43:45.861987+00:00
000,D,HYDROL,Hydrolysegeschwind.,L,False,2022-01-31 20:43:45.861987+00:00
001,D,HYDROL,Hydrolysegeschwind.,L,False,2022-01-31 20:43:45.861987+00:00
050,D,HYDROL,Hydrolysegeschwind.,L,False,2022-01-31 20:43:45.861987+00:00
100,D,HYDROL,Hydrolysegeschwind.,L,False,2022-01-31 20:43:45.861987+00:00
200,D,HYDROL,Hydrolysegeschwind.,L,False,2022-01-31 20:43:45.861987+00:00
250,D,HYDROL,Hydrolysegeschwind.,L,False,2022-01-31 20:43:45.861987+00:00
000,E,VISKIN,Kinematic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
001,E,VISKIN,Kinematic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
050,E,VISKIN,Kinematic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
100,E,VISKIN,Kinematic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
200,E,VISKIN,Kinematic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
250,E,VISKIN,Kinematic viscosity,L,False,2022-01-31 20:43:45.861987+00:00
000,D,MAGNFD,Magnet. Flußdichte,L,False,2022-01-31 20:43:45.861987+00:00
001,D,MAGNFD,Magnet. Flußdichte,L,False,2022-01-31 20:43:45.861987+00:00
050,D,MAGNFD,Magnet. Flußdichte,L,False,2022-01-31 20:43:45.861987+00:00
100,D,MAGNFD,Magnet. Flußdichte,L,False,2022-01-31 20:43:45.861987+00:00
200,D,MAGNFD,Magnet. Flußdichte,L,False,2022-01-31 20:43:45.861987+00:00
250,D,MAGNFD,Magnet. Flußdichte,L,False,2022-01-31 20:43:45.861987+00:00
000,E,SPHCAP,Spec. Heat Capacity,L,False,2022-01-31 20:43:45.861987+00:00
001,E,SPHCAP,Spec. Heat Capacity,L,False,2022-01-31 20:43:45.861987+00:00
050,E,SPHCAP,Spec. Heat Capacity,L,False,2022-01-31 20:43:45.861987+00:00
100,E,SPHCAP,Spec. Heat Capacity,L,False,2022-01-31 20:43:45.861987+00:00
200,E,SPHCAP,Spec. Heat Capacity,L,False,2022-01-31 20:43:45.861987+00:00
250,E,SPHCAP,Spec. Heat Capacity,L,False,2022-01-31 20:43:45.861987+00:00
000,E,SPAEQU,Specific Equivalent,L,False,2022-01-31 20:43:45.861987+00:00
001,E,SPAEQU,Specific Equivalent,L,False,2022-01-31 20:43:45.861987+00:00
050,E,SPAEQU,Specific Equivalent,L,False,2022-01-31 20:43:45.861987+00:00
100,E,SPAEQU,Specific Equivalent,L,False,2022-01-31 20:43:45.861987+00:00
200,E,SPAEQU,Specific Equivalent,L,False,2022-01-31 20:43:45.861987+00:00
250,E,SPAEQU,Specific Equivalent,L,False,2022-01-31 20:43:45.861987+00:00
000,D,SPENER,Spezifische Energie,L,False,2022-01-31 20:43:45.861987+00:00
001,D,SPENER,Spezifische Energie,L,False,2022-01-31 20:43:45.861987+00:00
050,D,SPENER,Spezifische Energie,L,False,2022-01-31 20:43:45.861987+00:00
100,D,SPENER,Spezifische Energie,L,False,2022-01-31 20:43:45.861987+00:00
200,D,SPENER,Spezifische Energie,L,False,2022-01-31 20:43:45.861987+00:00
250,D,SPENER,Spezifische Energie,L,False,2022-01-31 20:43:45.861987+00:00
000,D,EVARA,Verdampfungsgeschw.,L,False,2022-01-31 20:43:45.861987+00:00
001,D,EVARA,Verdampfungsgeschw.,L,False,2022-01-31 20:43:45.861987+00:00
050,D,EVARA,Verdampfungsgeschw.,L,False,2022-01-31 20:43:45.861987+00:00
100,D,EVARA,Verdampfungsgeschw.,L,False,2022-01-31 20:43:45.861987+00:00
200,D,EVARA,Verdampfungsgeschw.,L,False,2022-01-31 20:43:45.861987+00:00
250,D,EVARA,Verdampfungsgeschw.,L,False,2022-01-31 20:43:45.861987+00:00
000,E,STEXKZ,Dust explosion ratio,L,False,2022-01-31 20:43:45.861987+00:00
001,E,STEXKZ,Dust explosion ratio,L,False,2022-01-31 20:43:45.861987+00:00
050,E,STEXKZ,Dust explosion ratio,L,False,2022-01-31 20:43:45.861987+00:00
100,E,STEXKZ,Dust explosion ratio,L,False,2022-01-31 20:43:45.861987+00:00
200,E,STEXKZ,Dust explosion ratio,L,False,2022-01-31 20:43:45.861987+00:00
250,E,STEXKZ,Dust explosion ratio,L,False,2022-01-31 20:43:45.861987+00:00
000,E,SURINV,Inverse Surface Area,L,False,2022-01-31 20:43:45.861987+00:00
001,E,SURINV,Inverse Surface Area,L,False,2022-01-31 20:43:45.861987+00:00
050,E,SURINV,Inverse Surface Area,L,False,2022-01-31 20:43:45.861987+00:00
100,E,SURINV,Inverse Surface Area,L,False,2022-01-31 20:43:45.861987+00:00
200,E,SURINV,Inverse Surface Area,L,False,2022-01-31 20:43:45.861987+00:00
250,E,SURINV,Inverse Surface Area,L,False,2022-01-31 20:43:45.861987+00:00
000,E,MAGNFD,Magnet. Flux Density,L,False,2022-01-31 20:43:45.861987+00:00
001,E,MAGNFD,Magnet. Flux Density,L,False,2022-01-31 20:43:45.861987+00:00
050,E,MAGNFD,Magnet. Flux Density,L,False,2022-01-31 20:43:45.861987+00:00
100,E,MAGNFD,Magnet. Flux Density,L,False,2022-01-31 20:43:45.861987+00:00
200,E,MAGNFD,Magnet. Flux Density,L,False,2022-01-31 20:43:45.861987+00:00
250,E,MAGNFD,Magnet. Flux Density,L,False,2022-01-31 20:43:45.861987+00:00
000,D,SURFTE,Oberflächenspannung,L,False,2022-01-31 20:43:45.861987+00:00
001,D,SURFTE,Oberflächenspannung,L,False,2022-01-31 20:43:45.861987+00:00
050,D,SURFTE,Oberflächenspannung,L,False,2022-01-31 20:43:45.861987+00:00
100,D,SURFTE,Oberflächenspannung,L,False,2022-01-31 20:43:45.861987+00:00
200,D,SURFTE,Oberflächenspannung,L,False,2022-01-31 20:43:45.861987+00:00
250,D,SURFTE,Oberflächenspannung,L,False,2022-01-31 20:43:45.861987+00:00
000,E,TKONZ,Particle concentrat.,L,False,2022-01-31 20:43:45.861987+00:00
001,E,TKONZ,Particle concentrat.,L,False,2022-01-31 20:43:45.861987+00:00
050,E,TKONZ,Particle concentrat.,L,False,2022-01-31 20:43:45.861987+00:00
100,E,TKONZ,Particle concentrat.,L,False,2022-01-31 20:43:45.861987+00:00
200,E,TKONZ,Particle concentrat.,L,False,2022-01-31 20:43:45.861987+00:00
250,E,TKONZ,Particle concentrat.,L,False,2022-01-31 20:43:45.861987+00:00
000,E,TEMPRT,Rate of temp. change,L,False,2022-01-31 20:43:45.861987+00:00
001,E,TEMPRT,Rate of temp. change,L,False,2022-01-31 20:43:45.861987+00:00
050,E,TEMPRT,Rate of temp. change,L,False,2022-01-31 20:43:45.861987+00:00
100,E,TEMPRT,Rate of temp. change,L,False,2022-01-31 20:43:45.861987+00:00
200,E,TEMPRT,Rate of temp. change,L,False,2022-01-31 20:43:45.861987+00:00
250,E,TEMPRT,Rate of temp. change,L,False,2022-01-31 20:43:45.861987+00:00
000,E,SPREST,Sp. Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
001,E,SPREST,Sp. Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
050,E,SPREST,Sp. Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
100,E,SPREST,Sp. Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
200,E,SPREST,Sp. Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
250,E,SPREST,Sp. Elec. Resistance,L,False,2022-01-31 20:43:45.861987+00:00
000,E,SPARAD,Spec. Act. Rad. Sub.,L,False,2022-01-31 20:43:45.861987+00:00
001,E,SPARAD,Spec. Act. Rad. Sub.,L,False,2022-01-31 20:43:45.861987+00:00
050,E,SPARAD,Spec. Act. Rad. Sub.,L,False,2022-01-31 20:43:45.861987+00:00
100,E,SPARAD,Spec. Act. Rad. Sub.,L,False,2022-01-31 20:43:45.861987+00:00
200,E,SPARAD,Spec. Act. Rad. Sub.,L,False,2022-01-31 20:43:45.861987+00:00
250,E,SPARAD,Spec. Act. Rad. Sub.,L,False,2022-01-31 20:43:45.861987+00:00
000,D,SPARAD,Spez Akt radioak Sub,L,False,2022-01-31 20:43:45.861987+00:00
001,D,SPARAD,Spez Akt radioak Sub,L,False,2022-01-31 20:43:45.861987+00:00
050,D,SPARAD,Spez Akt radioak Sub,L,False,2022-01-31 20:43:45.861987+00:00
100,D,SPARAD,Spez Akt radioak Sub,L,False,2022-01-31 20:43:45.861987+00:00
200,D,SPARAD,Spez Akt radioak Sub,L,False,2022-01-31 20:43:45.861987+00:00
250,D,SPARAD,Spez Akt radioak Sub,L,False,2022-01-31 20:43:45.861987+00:00
000,D,SPREST,Spez. el. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
001,D,SPREST,Spez. el. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
050,D,SPREST,Spez. el. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
100,D,SPREST,Spez. el. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
200,D,SPREST,Spez. el. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
250,D,SPREST,Spez. el. Widerstand,L,False,2022-01-31 20:43:45.861987+00:00
000,D,STEXKZ,Staubexplosionskennz,L,False,2022-01-31 20:43:45.861987+00:00
001,D,STEXKZ,Staubexplosionskennz,L,False,2022-01-31 20:43:45.861987+00:00
050,D,STEXKZ,Staubexplosionskennz,L,False,2022-01-31 20:43:45.861987+00:00
100,D,STEXKZ,Staubexplosionskennz,L,False,2022-01-31 20:43:45.861987+00:00
200,D,STEXKZ,Staubexplosionskennz,L,False,2022-01-31 20:43:45.861987+00:00
250,D,STEXKZ,Staubexplosionskennz,L,False,2022-01-31 20:43:45.861987+00:00
000,D,TKONZ,Teilchenkonzentratio,L,False,2022-01-31 20:43:45.861987+00:00
001,D,TKONZ,Teilchenkonzentratio,L,False,2022-01-31 20:43:45.861987+00:00
050,D,TKONZ,Teilchenkonzentratio,L,False,2022-01-31 20:43:45.861987+00:00
100,D,TKONZ,Teilchenkonzentratio,L,False,2022-01-31 20:43:45.861987+00:00
200,D,TKONZ,Teilchenkonzentratio,L,False,2022-01-31 20:43:45.861987+00:00
250,D,TKONZ,Teilchenkonzentratio,L,False,2022-01-31 20:43:45.861987+00:00
000,E,VOLFLO,Volumetric Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
001,E,VOLFLO,Volumetric Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
050,E,VOLFLO,Volumetric Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
100,E,VOLFLO,Volumetric Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
200,E,VOLFLO,Volumetric Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
250,E,VOLFLO,Volumetric Flow Rate,L,False,2022-01-31 20:43:45.861987+00:00
000,D,THCOND,Wärmeleitfähigkeit,L,False,2022-01-31 20:43:45.861987+00:00
001,D,THCOND,Wärmeleitfähigkeit,L,False,2022-01-31 20:43:45.861987+00:00
050,D,THCOND,Wärmeleitfähigkeit,L,False,2022-01-31 20:43:45.861987+00:00
100,D,THCOND,Wärmeleitfähigkeit,L,False,2022-01-31 20:43:45.861987+00:00
200,D,THCOND,Wärmeleitfähigkeit,L,False,2022-01-31 20:43:45.861987+00:00
